abadie_semidid,original_dmldid,modified_dmldid,modified_dmldid_with_separate
6.227681893297353,2.19545922215143,2.888240257268405,3.1467061338104694
6.219970898653356,2.6560060395349674,2.737491390176836,2.849547579144992
5.7495648501561165,-0.9134215685618596,2.7091554114294327,2.9943795116947047
6.02119381126041,-0.32239998299346995,2.465459096385148,2.743967295886475
6.193901243039743,0.9746448786199519,2.7651306464473455,2.9321072553962075
5.577988034568492,-1.0048235962341034,2.759101887626802,2.8757715276291487
5.475680527850519,1.1046486344889521,2.965090220126525,3.003812208221836
6.061442043212871,0.8761656332566377,2.953221109250622,2.9960512712103116
5.995656622295829,0.14440483711325747,2.7194112410030256,2.7958572441040266
5.709200089309509,0.4036281940288144,2.8371989756782954,3.046969636511297
5.4100141850066565,0.4648350061252411,2.799986942689117,3.0452283351473928
6.031581840683845,0.5919618167077692,2.8652674846121613,3.0354610306609313
6.063071652908482,-0.14486493476160267,2.6430690161266135,2.851537287764706
6.102513738834095,0.07766720088116108,2.619155620256084,2.6015702662865348
5.6809600102383175,-0.6040269278308854,2.2898064705243097,2.7268582105371095
5.874494563763939,0.6492718268061565,2.7324398661246585,2.7995525164873785
5.813525850145106,1.5122436721380652,2.8933424022865033,3.0576169313335715
5.116900398358336,-1.4289455740512949,2.197885244051663,2.48242502062822
5.458128748958727,-0.03561957854845328,2.6740589540708424,2.7751487501922267
5.474344585913041,1.443065682393133,2.582052344582207,2.9992088591333097
5.744521233717482,0.38314810499543317,2.8282951917413213,2.895771857422341
5.58030517486421,-1.4510599994964681,2.423313543329308,2.5527261581791487
5.523912672219699,-0.5774427912325129,2.860272691607328,2.947020969085383
5.981172869921364,1.8988674288212233,2.9460643823871697,3.1228208677844664
5.3668944957726366,-0.18947893430310725,3.0844438682563906,3.265513699765692
6.1606989563539765,1.525947535615266,3.0465360082453454,2.9696283051873227
6.063927432464963,2.3746482721906976,2.9778856621258196,3.020726674534492
5.694433423234191,2.0351678909457034,3.0297901029730285,3.2378731849785627
5.5723641662405266,-0.05652987078313282,2.5467692091530174,2.739217593962337
5.692963304248365,-0.7082757947961797,2.607353609412465,2.63407875412074
5.3790932424034,-0.6896633581682656,2.601544729026949,2.7476154534304342
5.758285920416182,-0.37735200872750274,2.767922088483397,2.8231585587056687
5.631717240857053,0.30569377054965985,2.452788111157994,2.6164620417002022
5.4550336018086645,-0.15111999534150522,2.699761352372926,2.884259651056368
6.203012565718694,1.9799887241799774,2.6015390060568016,2.9147678700828616
5.689075096774988,0.3120219839121199,2.747878348584586,2.9387287526743906
5.568051065839708,-1.9890421426017588,2.59067985866883,2.76537382583688
5.689718115915663,-0.8663597849940827,2.7530765854768218,2.9106542023361204
5.599167039193075,-0.15862192977834283,2.586071038689239,2.8934155275743505
5.955219141998581,-0.6541311213624716,2.877762576503626,3.0190323368318026
6.07621583978448,1.6233438292935953,2.824901037827512,3.0225665031746205
5.538062551253499,0.7144592100177181,2.8552365106778197,2.9775672705651326
5.586598694395375,-0.6409005570884359,2.5475806383144377,2.6182621141001903
5.764242830622577,3.202576796680342,3.252690333222731,3.2569568882921667
5.87652122866936,0.9038960927784938,2.738768362000157,2.7270768210636946
6.112623036577049,1.359643926873668,2.9630266648487193,3.067222201872023
5.610650685261657,0.3207759683897942,2.584688842888826,2.8067518089494348
5.982478483338756,1.0329554079739975,2.7136193524307,2.948839018746343
5.354035271018825,0.4002708918963046,2.9916369820321647,3.095217130780279
5.869959681466081,0.9190642664659131,2.890440137530458,3.0345145630095174
5.880520793004946,0.44797391078062887,2.716702006582242,3.043058445092427
6.208513877525101,2.4014848404089166,2.9743504968867756,2.9916036629810963
5.652360449586544,-0.03640291923549588,2.977752051334862,3.083998606232816
5.711949686455491,-0.020186046358362075,2.99419575565694,3.030336368317456
5.287625519686113,1.0666221785939147,2.862517386380322,3.0628752564040846
5.889073886464384,1.3007033099007514,2.7457493035667353,2.9251735479046412
5.800991327325981,0.7040777455574538,2.6135296727492783,2.858897751409357
5.545382841334479,-1.9932533536307933,2.918970192242675,3.1426535219420115
5.426768208628411,-1.1937052649435396,2.8580741362614335,2.7797004356933113
5.913647570489011,1.4544211031488257,2.9044012809732807,2.940594119855942
5.624065904719611,-0.1742014314466594,2.959879490274087,2.982882468310623
5.6648673849309255,0.3900910007155463,2.5288636829461697,2.675707400298588
5.802075320959153,1.1321639825472982,2.7586137624692286,2.81004863917837
5.653349087595977,0.3364421303941207,2.7503827608039506,2.945015435167613
5.74462223332227,-1.031067547436081,2.3161234994528193,2.6947126268178847
