naive_did,abadie_lasso_result,dmldid_lasso_result
10.633153293837013,5.945584857067538,2.382810873656404
10.492355720975894,7.6064696652940365,3.2526024027907927
10.003041911189612,6.428401500992254,3.3683037836888605
9.262569380988115,6.569493795749285,3.2855125663531144
8.659712654826137,6.687598536078641,3.1787471343521174
8.82785265604775,5.595152278137676,3.2933583857949484
8.969911937157125,6.655583050324569,3.2314581408812235
9.323172781992785,5.7021748598235416,3.0324869367906704
10.08236578245739,6.728916050458855,3.1045917368543794
9.352896343948931,5.9298815182122695,3.2221809346525436
9.429440816281371,6.625488542388802,3.699016937597901
10.075729633332152,6.96241504737267,2.911224776632327
10.577904137925575,7.233822403033123,3.0881044764010603
8.250424628951444,6.562036571140041,3.2233206064465723
8.987526590736834,6.439671246424285,3.1189532629663494
9.184763915768086,6.429387456428952,3.083246906151935
9.29053356495813,6.531256895450834,3.122467810140745
10.465146137835411,7.280477053345539,3.0370261174445194
8.761540267962962,6.494370510481926,3.090501858312428
9.16471755897942,5.881707071105403,3.2154892638862336
9.050943444990484,5.569340060534122,3.2078030877069574
11.343139258138136,7.114030797987125,3.090837810263298
8.986784606740517,6.433247709043279,3.9256877698519412
9.844788757068994,6.445740363509059,3.1368775694472975
10.023679535458339,7.135354571073659,3.4570236221117137
9.905540713142635,6.804442481849123,3.116563558647921
8.043868336075441,5.056359029191139,4.141007235179226
8.97232748496365,6.283390732035243,3.135313726616764
9.62828083571689,6.498078314628196,3.5012314850327835
10.115265126641011,6.913697945410655,2.935496933298643
9.284259311923961,6.784371790955278,2.8418671150343133
10.230029692412753,5.807377328286752,3.1257397702171508
9.354793226434108,6.507237682654402,3.2014399772557325
10.222922727218346,6.531954072094233,3.357415541119124
7.519533002590083,6.252746418189789,3.09486232907913
10.278711590119588,6.984324908043763,3.8814468700095994
10.682413371006291,7.352511244132061,3.2171375597501193
11.683052856968118,8.07764739603195,3.2160736744735203
8.429712682582004,5.4927541230268,2.3651985977017578
8.7349148140037,6.196182397620936,3.116364527617498
9.660142504421238,6.619767659167422,3.237895093934738
9.90170069500145,6.455067301901249,3.1806076643625216
9.51065789581354,6.365162486259312,3.1723920285853966
9.151759098073274,5.788180960828217,2.9812652239715716
8.951091645749436,7.021158681351444,2.7280210653314856
9.586633271352353,3.8671886762873764,1.9252322334192733
10.646261069271024,7.441558275113691,3.4353826918414576
10.499330296076462,7.297536604440084,3.6259012386713314
9.437929764354507,6.985920616145854,2.615285139092922
9.001950120999524,6.287143121993989,3.0403286077963187
8.568737120838609,6.273553256724701,3.0534808147380943
9.225795874965538,5.540260800475962,2.9976682700918698
9.39755456599002,6.008499606553593,2.122870713945158
10.40152728225133,7.275156068672835,3.0188245611098834
8.176394965991173,5.563603264690154,3.1347209582525757
10.253166806394976,7.178413223837802,2.5490448524919262
8.147057932272956,6.314824735942517,1.9923419492336296
9.227491285556155,6.853455198689238,2.770475018887409
8.127524690750567,6.690680411206603,3.2085489237823923
10.437172339297362,7.106910373906306,3.2926739057275425
8.468194740843177,6.239354654016548,3.0973752332441697
10.415725043817194,6.889928105376368,2.975340573351641
11.182645617050959,7.279148691531629,3.2501533475656466
9.723142461826136,6.884052379559507,3.078795329378856
10.683988533421147,6.86691801282881,2.8646447621541498
9.486478430783233,6.682976252710895,2.9988505267295382
9.496489480937175,6.711777855648094,3.0312516508432443
10.855501290293958,7.351129213484918,3.1525415015981255
11.012566670299908,6.7184503503257,2.210917670055773
9.459091526079156,6.390418144577909,0.3612225918882581
9.595561029956166,6.350453136078726,2.869228396816985
10.837229725806047,6.6950900544822245,3.2148757489986672
6.955834776963711,4.283804659320863,3.0688880488481436
7.561504358307382,4.953216891572804,2.8813275938296874
9.991666379441835,7.049775460443706,2.943705189411849
10.293960543756004,7.6726616266259775,3.3378325187362385
9.385874838695878,6.372482371492838,3.503418525107373
9.137274530406028,6.663246505488173,1.7200169691818337
9.491525540259545,6.037000738735594,3.083192989988129
8.981126904636197,7.43628534270648,3.2807473366091777
8.938399125219828,6.363039005882472,3.0805488654420916
10.653531349242284,6.931993190425911,2.7661802336029506
9.592735080092078,6.649851663245762,3.2678313952112505
8.803328104927648,6.906649803981346,3.1342137689399894
11.18986000241609,5.169759283307647,3.2854328298409774
10.285706002531128,7.087256879774848,3.2448889378610857
10.333293819110494,7.406560914377602,3.118892247680689
9.581679852360947,6.725433748865647,3.200960247610139
10.414863744002217,4.408727497841649,2.694623286917155
8.84904487406168,6.354639064369813,2.60419508238832
9.27108575818928,6.772273315574674,3.231161628792936
8.720627767931877,5.853140266280845,3.08358919214021
9.960863367920961,7.576621201024592,3.0821106706153034
10.082769875996828,6.310516159510282,2.854669957624891
9.79795125637219,6.95164008993314,2.425233496113564
8.427967132364373,6.3662293768669675,2.470126876798149
9.80175572899642,7.254321983554923,3.224133578631201
11.367102952787175,7.377612885851962,3.0791799247362928
9.886877051600283,6.017735188122872,3.083964038464323
9.507175384981768,7.071754013171386,2.944715587675028
9.39192855848345,7.016794725884519,3.1294165551513995
7.226776743759885,5.557020291380492,2.9745864813409533
8.494514610050249,6.171373415214025,2.9784234838106816
8.260574288300502,6.0295997863608894,2.8046223593610087
9.737510486887393,7.286929549796305,3.1727487112674333
9.809485680328692,7.1604262081020575,3.365818621229568
9.15638350597627,6.162963556073121,2.9277131035208117
9.536349365810477,6.640546347085452,1.0103183765812154
8.298726248649594,5.969469662851522,3.1622762931767117
9.410068430469785,6.859703668066423,3.341200879222396
9.605357002561,6.5802483878945015,3.6224556844890983
8.947197044257784,6.3846461713762945,2.949082508494735
8.397410196647655,6.872458217885224,2.9854233446210774
9.00029349870398,6.746368228013903,3.161150925978343
