original_bar,few_fixed_bar,abadie_semidid,modified_dmldid_without_separate,modified_dmldid_with_separate
7.177415294064527,6.646735027705418,5.80006057280803,2.9961487819399197,2.2301232346898363
8.014072582111211,8.229380823585245,7.537216168968075,7.518409441169596,1.9247090591928473
8.331346460573371,8.536184443440623,7.597282455880406,8.003351018964933,2.875372527227398
9.685883156270034,9.728157595028716,8.806025320165814,8.07188900011371,3.0247185629514943
7.988204634962844,8.309336225090671,6.703433776473047,8.991657337973617,3.59774897189986
10.069705753233212,10.385883387223398,8.39361579654471,2.8749800209398777,3.825251267369288
8.069993583542079,8.32052240601215,7.9076647092281025,-9.69635466660842,0.4684867442921148
5.906123497175171,5.801411693985386,4.58002020289985,-4.622296945615844,-1.9556627015935273
6.665575415120619,7.359046140433518,4.581102507422964,18.444842655782328,-6.15941931699724
6.80522254265397,7.277622043466036,3.690213908808579,6.670595444771864,2.883992570054132
8.240072100793459,8.299455981825949,6.608697348461559,8.479458010623077,3.195192239061573
9.808574517126782,10.004514636158568,8.77891438430748,4.482848112046623,2.1196801700848313
8.427754027423246,7.5154056167993435,7.554465657529801,8.570668150875107,3.285193874825664
7.997878994298279,8.188367923357532,5.999674011378016,9.79417180173432,3.338486612256796
6.789663529336302,7.2730226296009395,7.488551207037814,8.993647815443817,3.0833177268106153
6.653577976585643,6.388271129881561,5.098439256506674,-10.863539796610741,2.2706694262836664
8.039474970166358,8.538302220410616,7.959317078381886,2.924509582397945,3.550980942132033
12.3436959363179,12.444835308375769,10.938820802560173,7.7354764732625805,3.1891755710462473
8.548728233056819,8.78737847525105,7.420619577135878,9.674303315560715,3.3535688168412934
7.329976769824803,7.455202168894509,5.431788312923838,6.354635318354548,3.502901137536597
10.529940672826974,10.600010049414525,9.048188553580781,10.457930874639066,3.338924053283124
9.729954811225515,10.1573016036831,8.128385372002237,7.220351788697743,3.0710753507545334
8.481159820674897,8.442724708262851,7.2933550479625415,5.535147889157014,3.7031927596340664
9.349937371877733,9.281327892231324,9.048799687012487,16.517569442119097,6.116187599528629
8.868381857393226,8.947143643099079,7.8884787964507606,7.229043725369997,2.761032357579255
8.404141828888951,8.759698259019657,7.763517477922051,8.010459974833513,3.16602875864206
3.771382695213376,3.682473619606597,4.095987452346298,7.632178712603585,2.8760052687038713
6.102518005856068,5.339604946294172,5.598417253427931,9.174925939686776,1.9000301589184072
7.169946215615196,7.3499468216779835,6.225622673804154,7.871395497101369,3.7130579436015525
7.803667542617026,7.931963268060766,7.149521308489203,8.21604039429684,3.2787710898488123
8.2000837392558,8.674060536979113,6.0516825415838875,8.329542291300923,2.1649968806498823
5.092931640746899,5.1222299629318435,3.9588197212245,0.1482507774639985,2.0253793892929615
8.310130817263335,8.154723836473126,4.218329577492607,8.072530346421285,3.160679545092929
8.878830172393105,8.932322448497706,7.521990934115114,3.180173871964327,2.7748601760872145
8.014412442785948,8.190245016834929,5.989862941468686,8.064165495422143,2.675665086705921
6.747757792721689,6.866339037515468,4.323860844036627,7.3675865169711034,3.3993526023156257
8.433599510339917,8.759047025529355,6.757172609921954,8.429305168133002,3.7817059894142018
6.0011647269085975,5.662020882636227,7.188638770343789,6.935534692116608,2.853759236858374
8.70202733540739,9.796705755380628,7.937887839210837,8.530122401949539,3.257461795432821
8.28173223971483,8.794000004867328,8.601950682645674,2.0304863889318923,0.3273728092713484
7.578987864051847,7.292807258088769,5.410732034242835,-1.7366640414867982,1.7633430173987974
5.430746420654961,5.105294132781712,4.309926276277339,7.488217439087272,2.74912028090164
10.690977693464557,10.744593012075914,9.41357139395389,7.990876609029577,3.5360952603619964
10.3318041035963,10.660755116331753,8.68885191256902,-1.5961317792652903,4.528653606390549
10.287160829795093,10.728246437180587,8.657237775400482,9.324352320224927,2.8288800274110155
10.771744295451194,10.841531593876581,8.395058849281465,-0.2621313044278546,1.4419864131173374
6.939634166683453,6.9942382567953,7.026856735949322,-6.373765118074421,-6.869845186782415
8.456792870132062,8.060738272067244,7.473279077230808,8.107853140182586,2.8275842290333393
8.021551972799724,8.339397425921456,5.431311160639334,9.385689350573895,2.9375542870593376
7.2766638620998805,7.5253902284525624,6.36646192147985,9.612434253819222,3.5114808060432523
8.288509400727246,7.958728071963088,7.530533757511504,3.342872502862553,1.6821462051363516
10.52327989065318,10.648336204936744,7.715116531317704,-1.1444390183980495,1.6171975010660538
7.959801982360448,8.838366831084253,5.3274065053253015,7.748352422223277,1.85031161421171
10.074509761773713,10.5584041782401,8.604864806335469,8.584038856409135,2.7918255538607184
6.50357210219649,6.085873771105504,5.185800634185328,6.917957882360136,3.173196846119983
8.65352598416967,8.786501663627096,7.205566536510344,7.973607971629307,3.204402295915919
8.517058063100903,8.87656898081504,5.629032909047626,8.651791247894852,2.7762167966375797
6.78440185571748,6.76816049460202,5.639326946683249,9.801144792961,3.659221871165437
11.134502519853065,11.625670702188422,9.567462393729473,6.582257943153639,3.05348554603205
5.5021177569365385,5.564855337983033,4.811612590652859,7.657565508666307,0.7785727039228862
5.994330124740584,6.132362563605736,6.719944218182405,-4.389123192920634,1.60566157552127
8.967699740260596,9.530242638819626,7.294439633276577,8.43184506664996,3.434438514828844
5.722066756758615,5.7219760058255575,5.447271209700633,8.66564340791437,3.091718306445783
8.303724797855564,8.473185614730836,7.970972943121459,8.966713764839941,2.9032987502901486
9.730154105704617,10.07074727564008,3.2667649407082084,-10.567209610139521,-2.8466642771367745
7.585128883586531,7.847882743941417,6.467223498834485,-4.356757326548661,3.4801169669883887
8.06825018984985,7.613896244119806,7.946871335614519,8.333292212629663,3.0912917690542683
7.455181373243471,7.716636747520945,6.312385866643207,8.659939225433174,3.212825682026823
7.733676866541597,8.022567051645911,7.143531115298556,1.2868728924080761,3.727216901221883
7.043612890063246,7.180304713467165,6.127695149960651,8.568210955003519,2.8346073850537934
5.77375210610011,5.827470593729733,4.703106891869807,-0.6652630250700122,4.6699499000929965
8.562667260739909,8.744930154614716,7.689540508656263,8.42788997940402,3.8826751199625122
7.6141940668860855,8.37699165569915,6.703555921070755,7.530338044124461,2.766075999125369
8.626807501132362,8.764029386593453,7.838771212872361,-4.571851619997803,2.0996040507678666
4.574735440263359,4.737058758323363,4.620467975980721,7.788941386521127,3.281883730797242
6.261406587328666,6.554891421800795,5.040080263789468,5.809309893365537,2.800613132654191
7.450166035511448,7.737670447410318,2.676366390899851,5.234664585186486,2.7713833151508336
10.235127213362265,11.620732590278173,8.163865707666144,10.386037618095465,3.7843330639991413
6.479370635025493,7.122965428759361,4.836734151813767,6.700603506471118,2.9586436872059827
6.205531732324843,4.9303830127749055,2.2934111137732685,6.2313799411507915,3.6186413898026917
8.986087177226723,8.950232223422848,7.191991454475017,7.718624839956576,3.1826844563773307
8.135427037887716,7.9904960862161,7.885020633136719,22.38718153204884,3.027100261510702
7.414583247343144,7.55318892343201,6.372922327104447,6.877209532873048,3.2941232024687954
7.5737666738972065,8.01440585656309,7.136902827937192,7.939866467118781,2.8808149891892723
8.25853138969449,8.609321129233873,6.167852107160568,9.00120628951355,2.8921017842629144
4.440121399720611,3.8529023831762963,5.021869550274834,5.5171858558346205,3.718058427855328
10.090907711025599,10.232461122608512,8.524996626377442,9.462770027364227,3.551917892799084
8.190066641443034,8.464317765305985,6.978803459429594,8.16635552021262,3.406047017390522
9.827935057843558,8.719351476107413,5.865559155281959,-1.2316360360868623,5.6582567943957836
10.420529538373746,10.161869788171641,7.61618108077,9.0308203008952,2.6338819959853055
8.562440319633208,8.727872829539894,5.888979089888005,-7.939368363676954,1.5835156486915964
4.52515709282362,4.6311061124423585,2.9729119397247787,5.862558159676216,2.9284366153018233
10.833661773800852,10.620277427411963,8.840284679381186,9.034655994171406,2.972332926779813
4.0724325911458585,3.724466381501062,4.516480303525963,6.725311586019727,2.868595012093015
7.143513048359001,8.628167279588801,7.073591613175525,8.603700832501756,2.5759697320462145
9.324271265271399,9.547343259589681,7.603103049146221,-0.2873020419743446,2.858273909439336
7.785344053625332,8.084715884851525,6.505437315912103,6.664371423300294,2.925913838639045
9.672476251575796,10.369072576552993,7.836507290750296,8.39333942115357,3.297400392970295
9.826704521675591,9.9830223779748,6.068571962933473,8.052838200666061,3.0631721727233066
4.990814089924254,5.211309411472293,5.324403510469344,3.3339284174396617,4.528444390907978
7.229815289332317,6.33460032687843,5.4078267788158945,6.570041714964512,3.082615082511964
7.960983454564359,7.773366837394643,7.6516995505623315,-0.5367498986690784,1.8774403930248331
11.102642275859623,11.487190895490851,10.026059272163282,0.373637546419336,2.0186768047539854
9.426247181123415,9.920132979016522,7.75504281308072,10.075201196677186,3.851344851460019
4.730354240546658,4.527742435818373,3.383300015986995,6.900448035101935,2.9694606397589105
5.090211271212375,5.143759921559576,5.562356595641367,-1.8003102586768982,3.808620720382437
8.46884442728442,9.477388593282853,4.498307111933648,-0.4178113336500608,4.895919281457152
6.136281902219028,6.259955046141245,4.441298794775671,6.834219517615427,2.558819907582905
9.897099578608831,10.142289543405433,8.821149397393041,8.457557730233223,3.269472195378502
8.520883143558022,8.22878636381996,8.5026692668226,6.5676520122170094,3.1810175055291476
7.4174092339962625,7.557592535991676,7.308640096374712,2.739440472275171,2.206963114244048
6.110116015139068,5.454194238958032,5.35586689975446,6.609466904436519,3.0100775734611105
6.277595388821677,6.540448361651544,5.158154331578326,6.911893202704778,2.647943349887525
5.6103436563845115,6.264765862164381,4.147616538201309,7.716699779383493,3.304809807391897
9.789169456868734,10.143509569740745,9.332209370254754,9.441563677248478,3.441865501491935
7.089762317313613,7.562501539883733,5.61219537891112,7.821824803269236,3.3309761325139977
10.186789631897918,10.639164748037942,8.277297962260372,-3.3095473913061273,4.007526244695011
7.483456435024738,7.662607059116526,6.146218550103559,7.854157609445312,3.107783326655463
7.064566411170473,6.695999312990597,5.848029158803057,-1.1140094477806013,5.024589526842566
8.15097949906712,8.244581387534724,8.149648207801237,8.503668172892635,3.098343745572042
8.90292923637143,9.061291157915203,7.440498064555207,12.36201532233132,0.6735787361446187
7.415033199227823,8.267419090028294,7.33569408746805,6.167810589864798,2.608449601643978
4.279552607080248,4.498607281958787,2.9942292813077724,7.283263812100838,2.7520610656223736
9.366998164190317,9.845031778755002,7.442056584808014,6.7627623402784405,2.8502082535822426
6.950775199320715,6.541177746696823,4.699880311826201,-1.859819285514432,4.144471464231218
7.4540928077295625,7.485125071202121,6.153986276167089,3.8101204786709775,2.937593664389805
4.576062775603351,4.702285284742945,4.866695767119471,9.514873293970137,3.172292419937061
6.236837232756741,6.251879998276673,4.226619513614344,5.152287085452478,9.277590254630502
9.710444684750136,9.926927633363968,7.423983570092178,10.301895970352506,3.266387773898116
8.08592931314092,8.34501182874261,3.737615864953586,8.991139748294831,3.5278176800410783
9.547925243286834,9.89344740500042,5.813191201223842,7.401237478592009,3.1249105041405536
6.809074920528415,6.860906140455089,6.0462692579811534,7.095230685668714,3.103500376205064
10.183028576182876,10.668644503410972,8.265643273512888,1.154839809280733,1.192246446507716
4.755399091462714,4.598332482477803,4.985433232282517,7.4429645836481635,2.7814342682154773
10.073585181516924,8.963412398773158,7.406715029871899,2.2093183844184754,8.349527791316238
9.244755134163329,9.079153929780876,7.3942080306309235,8.768986065426638,3.243947457880335
8.381501239203606,7.8600216998110275,7.617518185337597,6.0456729780764995,3.9448765312026888
6.078301447506602,6.268478920885414,5.437692573860384,4.394435131135296,0.23621520256921547
8.322112964976181,8.49743354824744,6.598454306577946,9.131063980428195,3.0340880532102354
5.625781651940253,5.5717153070795105,5.787556329559551,8.650332533992742,3.5721453532584446
9.16318590806989,9.30521744093867,7.983284630465688,10.39014507309355,3.4400209498444005
8.263734415376543,7.744540269740699,6.906244220903113,-4.505740790360677,-1.335087061096077
7.293189944267312,7.6685185054033,6.545312786039791,7.2570651729315285,2.9321155691878826
8.411908169956698,8.137872999027273,6.556285277786491,2.077476911522669,1.1279952363978876
4.665021743258326,3.7031589631436357,2.8170421927307343,6.771559025334668,2.8973752046581893
7.577072841509624,7.61291660162693,5.453631121734118,2.74982908450057,2.645058926234447
11.029842939365228,11.024623806421632,9.469498106610688,6.879257656790722,3.3929019606922086
6.999764033849148,6.9702010560935,6.983943171497355,6.17887836669371,4.125609940786534
7.931429848405681,8.151269868289987,7.596497210844922,8.547385334445913,3.4163943120199898
3.700212470240796,3.8413375656393223,4.8407411130050635,7.233770249769239,2.8704800329463867
7.670209786126029,7.6873403680280585,6.549658927226265,7.922253063073036,3.1643192798112314
8.431267996915576,8.75294827462796,6.915037008254088,8.640658365173561,2.6058757830996058
9.324071291484257,10.045415380731383,8.01571354798681,9.685570954563776,2.9835853152180265
7.909804120883372,7.850317573448324,6.845961743920049,9.252771939200786,3.404405384843754
10.29511931616167,10.619553285400205,8.6486061487488,4.684109815489317,2.6657114357841953
10.10883140403951,9.182635405276889,8.886064793876807,8.45550300701466,2.551988229102646
7.649167776514096,7.866704991410612,6.625862652960129,8.83011807755693,2.8489435359809288
7.444357947613494,7.288658622391168,7.697490366297082,5.605558505461188,3.3256182073916727
7.321711912229251,7.440779072561195,6.137624661388896,-5.901243841581115,4.545806282448933
8.429478887704215,7.895261460487731,4.20897025903312,5.681245634905487,3.4397249119660493
4.612939250454088,4.821960171238503,3.2792219575533714,7.043423563715743,2.806215404108458
5.492548003633827,5.554016908407027,4.71142351595316,7.073610929659408,2.7688053290498207
7.551079185177173,7.524799378890558,6.5456559561506555,8.164316075153083,3.1177525844529663
7.74979948388305,7.779748969383302,7.019479544995264,7.378680323264092,2.3746109758501968
5.535402690193843,5.645910435396172,7.397737322246681,2.140868893156553,3.325452046133389
9.795818732530186,9.967647737185695,8.742613137393667,9.002312428298298,3.317388718548691
7.567847373280387,6.9806475851278655,7.366134289848315,6.096628975139568,2.7609032820261286
9.11530928900643,9.017013257973026,7.868755623175547,7.0705608635786,3.1101538074531523
8.07969852950534,10.981382462522024,5.766561079275166,6.81309919080466,2.0711716871387438
9.210262844622779,9.440551471935011,4.759974954953696,-8.01653032200327,0.21108985058366514
6.292430934902807,6.505017431720452,6.268694645248121,1.4946478819803728,3.767964851721897
9.728370662976726,9.133387210172128,7.989745818666054,8.083368152514204,3.206793702659281
6.754700318676452,6.84010935032101,6.547268196197899,7.6987671102744155,2.495193535684766
6.362594068404988,6.3411998841386,5.257456979121393,5.723084895684215,2.9390742024352496
7.001562225672981,7.034077602270436,5.973207964723225,7.5180623582225925,2.868004758967917
4.873611769949049,4.953108227871439,2.1039236074960304,-5.191249611642679,2.281383950281373
7.700707062517082,8.15510336189363,7.600517117019686,3.9985597382526015,5.474078862997844
6.357907353726325,6.408507473295703,5.291452121608173,7.472001861467669,2.8638331433428994
9.070670395171227,9.210525893057273,8.010869117778867,9.625258907567765,3.069084992650235
9.77264000227304,9.73789747718936,7.917513035761263,1.6193758190320449,3.0520521337948283
5.462383543498503,5.663824726238923,5.0443095126947775,5.505912355852306,2.797041490591383
7.89170706804309,8.129678941407594,6.907956373938855,8.876385840555617,2.83210909599143
7.6468093742536905,7.019892009773097,5.170421808847602,9.232399939714973,2.6417588906032057
6.584939974466783,6.095979749916042,6.103981352485,-22.070508406124148,2.898209847597241
7.714696737877706,7.646155342381785,7.162447101131748,8.805110652686666,2.64088016189773
8.985949230699891,11.105896337293364,6.596463178610516,13.504848655693225,3.682682892601393
5.802401285866121,5.199975747357668,5.207839308675332,8.122003330606148,2.693626175159964
6.911329260866356,5.890738365014581,7.2809958562476575,-2.165550878887315,2.3214652700552842
4.864857030845153,4.935670593432206,5.269126219859617,17.479605673639185,3.084362619830509
7.999359120398747,7.776555487570864,5.64524548680473,9.047676338800432,3.532744760185148
6.94830225226414,6.7570205983801195,5.633543938614696,-9.35917026287855,1.4430111272444404
7.619324920838753,6.874156866068308,8.78430872520466,5.347325310129776,4.282325065045445
8.494972695510267,8.2258895895554,7.042701174262388,8.968125471477801,1.788772446278152
8.602515662289322,8.693950300524138,6.8021137139457135,7.225932057481646,1.991616291770976
7.164265946069754,7.2888079532292105,5.483756284200496,8.041688763519645,3.789022056320103
5.482243310513235,5.58943276592173,5.341970571712378,6.46009641001474,2.416697831929706
7.630390605102245,6.967554730107752,6.444028881266686,7.815072352285248,3.593138958549909
9.28551948322317,9.161261626845231,7.720548235845008,7.302789085881677,2.741999207847718
5.690907369351782,5.43301085662185,2.076257730140216,5.56295905223364,2.1531266272426364
7.194682661937798,7.078288832448287,2.54388038011606,-41.429620174672266,1.0566572707069215
6.86152629246401,6.839322699852325,5.846333137948902,8.660018536231778,2.634765976874659
6.6607529855251295,7.171207641511348,5.173999014989704,6.3368939453921636,3.0074202092383233
9.440606431540477,9.919853516486045,8.224377914653015,-8.424411994094669,2.327115994068458
8.954746558598421,9.449219941787792,8.217920301025442,7.301990899114964,3.249031115134065
8.465799695565966,8.45610040892332,8.234843443912773,2.840844281830861,3.375964373748804
7.22993799468091,7.533295737841593,6.478687846809884,-14.88732543687836,1.4953324255200464
6.189945339812484,6.1433884552906335,4.798984978063694,8.788900431648923,2.721347770030021
8.373314148905655,8.397803567485528,7.2162723716163235,8.90069838702442,4.126808403970256
7.914012796338756,7.75887173608645,6.560010004984725,8.052620527169701,3.6096119215215103
6.8368046777526175,6.972373207866273,6.215357451926742,-10.667366759241764,4.483838192864683
5.031669776575815,4.982854098371779,3.4375121249548783,7.131560078497964,2.560557578353622
7.1586995067132,7.425715798926514,5.623090299819653,7.726346522344369,2.88050111832224
5.936195766326824,6.065249793248771,5.493219855101425,7.305952709179282,3.1714152107889255
6.321264191952784,6.38189845902701,4.348930686353966,6.850567429770653,2.9188774199556526
7.2720829083560385,7.388117981831562,6.035623491531797,9.2731289543375,3.5798194093086346
4.351564764428106,4.216977205234825,3.490997884339832,7.672764424936108,3.5107890404563857
6.9976662591093675,7.088608204070413,5.972962898065781,-0.6015320410701399,1.8755008774957325
8.735162365597049,9.62337432210252,8.276081425494104,9.607407206355656,3.106427760002925
6.502439292063464,6.929225545735985,3.984393398249226,-3.6074988619035855,-0.44610912627028054
9.809231900454861,10.430756352681,8.519608828973233,-2.7774068823412064,2.388369264370775
6.091495694396728,6.278180930490271,6.485586701129768,5.807036810320609,3.2611946712844935
8.093489893472881,8.701885603279326,7.006001185060287,7.817165370851358,3.0227920223116973
8.963580949229577,8.51631326254912,7.467724487111228,10.195454530886076,3.8627514527266347
8.431174238769302,8.965660526245312,7.5696103811421676,-5.33076412773076,0.9413566606210779
8.148133689472996,8.323484982601219,6.024821394062187,7.688598381784018,2.8096281318072363
5.102553653232493,4.343874777954873,4.975240206066085,7.98751174305874,2.8035826855502135
7.988791559690609,7.80832778286946,6.600372882798631,5.237728530656096,3.1481455034513326
8.569791908827362,9.102708698995594,7.6020535709894865,4.796987422733103,3.8392460283916563
8.115932235805413,8.292437417892275,6.913514990407889,8.470983326626426,2.875984269182979
7.264244871344987,7.4747277645172225,7.494569428051002,10.066376166459696,3.0178791640531237
7.4887976024834195,7.7819225958143665,6.584668516879516,6.692510935499705,3.231533958657713
11.472660589693316,11.960582609087758,9.910638502568379,8.638909210035184,2.9673153928019325
8.634847780304153,8.168832635883444,8.153721412953953,8.370502792016891,3.2393702598720395
6.4482404360695025,7.077062481876581,6.5396251987431135,13.443573559310133,2.865600032747322
9.939330126731685,9.851353638838997,7.665395090258266,7.978204154880381,2.976634044908481
9.312534561552862,9.725181465999835,7.210517403268899,8.136822785121165,3.880927833702456
6.162009676638533,6.483797984856716,5.305954021209179,8.13437470512779,2.417189995243939
7.934029186278555,8.321602061690328,6.497109363298865,7.458070497983794,2.354133367826148
7.468503692300175,8.062172734644584,6.487687933964735,6.8977293623639975,2.250011288639935
9.473745219320378,9.162109693016943,9.787809213452249,8.681994334219608,3.3828651837851886
6.911286054411674,6.917046844520037,6.519265881298277,5.903727288622621,2.884988144197334
4.909187641685956,4.837576182557491,3.6153282778796885,7.310784426623365,2.815352254159155
6.570738677159812,6.673502856864692,6.2273520010256656,9.5751437067027,3.123428793836152
5.376292083969011,4.22570735805893,3.4534693311803526,5.750246901392191,2.705129186412747
9.32080096507255,9.525944771224195,7.60907431048472,1.6822130034868317,1.2448492879693211
7.907430100313624,7.98989525337301,6.962936125580869,8.493874946926697,3.3327916967119737
9.814008730534265,9.885031922417227,8.203073610168202,9.41185121290345,3.34930442734753
6.945741639842149,7.16953716520716,5.4324783441155695,10.517440972986712,2.2971521102453534
8.033116852518582,8.241374653212464,8.24651037511881,5.6436784360922765,2.234721718926161
6.959548612613855,7.056433592039246,6.484765066579884,7.339695314066757,4.237424544270941
8.984401114813394,9.428776377866718,7.482460857145515,7.890268420360602,3.114705884619631
6.866581894681769,6.988944848367293,5.046133994153691,7.113373012464544,4.170891886523924
6.3701532296170935,6.685770882410505,5.22446259234449,8.26354266885012,2.634475510684036
7.311485802405141,7.407607887294508,4.342498401046337,9.813042123048987,4.037898598548537
8.99178817020865,8.420367608913159,7.127055328260278,6.790377743338304,4.802004007262851
10.121765678616516,10.628287444203732,10.571535790875492,3.536253633171529,1.0829952457300902
7.2649295828554195,6.945118498014947,6.132475109764053,8.122452085368495,3.857526612368047
7.54426840131984,8.550112713527025,7.067276655736153,8.93390344751208,3.3713607465681994
6.264269813774519,6.314169322583598,5.409588984195338,1.8503758688370358,3.4929333578279627
8.225459177157518,8.46098630656993,6.347029542313195,9.218263237825568,2.3178836753335355
6.899616003056218,7.099744980187863,7.112862597574048,-2.0412870697654495,1.9376504944907738
9.208749796580353,9.232259804727587,7.2004265460180665,9.131368470582107,2.844140078846154
6.7713743146064225,6.328188889187595,4.924428034238514,7.52609547667616,2.5211715960857863
8.861472509734144,9.099518509164266,7.019405695435405,8.461934406271322,2.216770267901116
8.737380022280657,8.1716726823564,8.004059805269847,8.81348939312419,3.9853130575298303
8.178888355526597,8.635048690098547,6.925479942369608,10.87348718801932,5.850282325829003
11.338588389400025,11.119217669218859,9.581401490696859,9.037892622309545,3.009926425475195
7.7032790176858255,7.9042022556511995,5.520478923551175,7.298698792942201,2.8752696597016167
9.273508232951482,9.307650848374593,8.13500706584721,2.3293082219633394,2.5889327315895114
8.396486624607801,8.498734156803902,6.867792444527302,9.190440834137961,3.377360675024887
7.416603221581738,7.790364125678664,5.745975454272032,8.725569995514828,2.9783685132448836
7.84364487249136,8.043391609891977,6.509719780333109,8.878122068113006,3.770962099486236
6.733418657344494,7.668219990857121,6.402220064368866,6.869181432143319,2.6508253127962726
7.869047865907032,7.108362644235669,6.05782785645741,2.348049412826203,2.0858883756961824
8.52037380034752,7.664649743116158,6.867214809164362,0.7877478307071701,1.1639866815615734
10.35681964392748,10.67616449291555,8.98889050645543,-8.734762611266898,3.2408792497645456
7.3808731619676,7.531125111982806,6.792380100566541,7.52402380389665,2.4462707196889837
7.640166451087489,7.6568237617620625,5.860289073475748,5.899362250170997,3.0895821890452364
6.149251710979323,6.029792825511736,6.137725854422928,7.870157013005102,2.528185160904897
5.786348377915084,5.928751444858605,5.247342741825605,7.945951947663816,2.9813021345457074
6.912305726264131,6.494038583024818,5.6026273474320325,8.129199350125944,2.3982929024973183
9.959609735944458,10.250850625551836,8.135736221942164,9.25293326676141,2.9022167450439125
8.933102504712197,9.272049722214373,7.653531538976773,1.1857426525201056,3.9391979133528885
7.093323211776808,7.37804224933837,6.431552045148648,7.934800095471143,2.85826685631046
8.149442922279462,8.081672921296235,6.45004249579292,6.501420114011861,2.68076813000857
6.357960409041066,6.418278197663319,4.763331857487954,7.046670438579211,3.464987880697243
6.9455888220684745,7.189648113238818,5.590129715955282,8.801368811443478,3.1434913781384606
6.519241545858432,6.858993898368767,6.698753142026744,6.983880416106137,2.8128899993974437
9.935536733231359,10.395231182674753,8.161068137722243,9.156587035863529,2.992025606105399
9.973794908549404,9.996773851666061,8.310732150186553,7.439676532324235,3.337951877387926
8.496868893995028,9.21304968661825,6.896735959074072,-8.396720738627003,1.1412843079294699
9.423067349332808,9.455117886858373,7.424589902898764,7.4660277304769185,3.044990071571749
9.07338698235454,9.191805159662582,9.02000176941793,7.770962248552092,3.2339490686414094
7.021899955801492,7.2041302926251145,6.989637807398677,5.998340743438416,3.7477989952595214
6.901986805067599,7.354744470953852,6.657892547365615,7.557514313950523,3.2773018976723827
8.40937155602365,8.35940513176258,7.411398977523352,8.85870841913262,3.0733704304246774
6.331674982785704,6.349653503046095,4.989723118319269,5.818126629212745,3.5888289283589847
7.2705696890276545,7.415539966450709,6.635802593960617,6.714051783432131,4.120438866128524
9.421887548448455,9.71640829566113,7.874197137879918,8.832140116224085,2.923108597585001
6.101904861177543,5.7654153787883855,4.833182578976684,7.6352509331959615,3.030011909495126
9.232792570856141,9.411412678207588,7.857074708497005,5.84051085980332,2.8671599841433917
9.507363193405475,9.693736804157364,7.304343508041712,9.345365022115999,3.807372462183746
9.2279351776895,9.260397624414416,6.561044290640598,8.424174153600413,2.6289466929913505
5.771348373769098,6.127027670797448,4.331319456675771,7.473921908347947,2.9182552272320668
5.313125152628162,5.742682543645473,4.840016653294066,6.464997204328528,3.0800289128771055
8.32799588567476,7.449567809743424,7.927164153916567,1.4028074004468454,3.781922372468936
6.973567624706311,6.644193805336959,7.42467903788067,8.034739292687675,2.9044739619440207
5.481097187620821,5.5244567322075735,4.708915582840584,6.023841579429009,2.414666293937548
8.242831359263551,8.254961844539167,7.310572659679664,9.30637621038855,3.019855084286488
8.168973619281402,8.428064029877117,6.915190347497635,4.740108892595363,2.505893404021268
6.193503812511862,6.493653341293939,5.9416614392311144,6.555750458930031,3.046027184796152
8.389970568023193,8.92515032316124,8.229597872202147,7.0627176866676855,3.6798338228008136
10.018000102886521,9.523451702360898,7.881695033096768,7.5661140708378705,3.109008498949187
7.23439833239647,7.100867198545248,6.509249957133207,9.19764778071075,3.203001923825024
5.616949914710162,5.830734089193762,6.277236780379369,1.4038686773492564,0.8875325438906045
6.7932530192006055,6.6730934835784215,6.346742824627081,4.517641435756031,5.394090907426418
7.0487740679671465,7.691480540583845,6.483238762601818,6.809360486195462,3.0278980659698727
6.393193349615242,6.104046803822735,7.306842656029566,8.805287641874237,3.654492660969951
7.992567661375697,8.21200391735702,6.77493609137771,2.7270285723753096,3.746522135710478
7.347390129704999,7.847981519242468,6.524316309406118,3.4428969941783025,3.5318718148536363
9.115211366311394,9.379329980064206,4.834178271839433,2.857052774792473,0.07857884033513976
5.220753934091451,5.277863078058555,4.0481942821030525,7.275742828737363,3.2678137695886362
8.140099442988646,8.52463727040104,7.518338134662962,31.962360923777943,0.8328628286670767
5.4429514736160725,6.030380077187548,4.586247387905713,7.230584944801796,2.6109343156969853
8.437069507989738,8.768279203459628,7.761253407133074,0.1400326090154076,2.7298978103175253
6.1705223372272755,6.107913924778283,6.624388776175531,-1.6172516620079982,1.5387590743470463
8.670869827673348,10.80747504095875,6.368227387719646,7.582474850791751,2.632364346780708
6.366323861021685,6.346696834781771,4.079330449678134,6.0761410370380595,2.3353459138641197
8.705767577058428,9.322882616112086,7.321748529777931,7.877643349495803,2.473292725240307
9.49353591772924,9.678652716371353,7.010843570735109,4.390803274039048,3.553810890548193
7.693587990724881,8.133989148870143,6.378677406826612,6.551048009656871,3.0578983264748194
8.111667817883108,8.642603985649474,6.621154019152453,8.294824542342461,2.5132722917663273
6.053627800698345,6.054647769426244,6.1340535080912675,8.184800805013628,3.2343315315285563
5.0546876202099895,5.156273698706931,4.106938486660991,8.478062689063302,2.894802510066227
5.67769853613615,5.123398267531832,4.67635376612555,7.876272383787785,2.8293990333961108
7.866991488938535,8.193765746601063,6.097792708040052,2.6342482973129235,1.4425094278312105
7.149263361513778,7.10581672628779,6.872222445418561,7.325670004521237,2.9585082067351243
7.08795941496982,6.955251260631108,6.0595380909704035,7.514700741222152,3.648778881935597
6.599485948453329,6.6423574846483415,5.976788929689773,8.822136920985777,2.8748743659860483
