abadie_linear,chang_linear,ours_separate_linear,chang_lgbm,ours_separate_lgbm,chang_zip,ours_separate_zip
-1.4749979706014484,0.019060762932267293,-0.9365309498877785,-0.05855074419697571,-0.9253277647312237,0.21313355348339139,-0.3403845237012698
-1.0472866189287129,0.0021014117305209485,-0.9942576275684956,-0.04435449401213993,-0.9684360538971551,0.18249636054261967,-0.3088440305521306
-0.7301102972718218,0.16037524835703315,-0.9180495071803736,-0.03794958608157257,-0.9236935294839332,0.24982098222594,-0.3224824372528048
-1.5558911190006037,0.041863482170643576,-0.9440487475582057,-0.06653989091846921,-0.9209150445845412,0.021185145698210728,-0.28251606164191967
-1.1583465024848298,0.026067345133257494,-0.9144747202009094,-0.047202206652496706,-0.8931860044899398,0.14190307049489762,-0.16322694405360372
-0.9579081253141024,0.013240071452897536,39.922938174518876,-0.0606605827980666,-1.3586956846947047,-0.07315700787515517,-0.4360982760565694
-1.05116894889583,0.029121302754363056,-0.9468391910129441,-0.05163504559732388,-0.929486128990711,0.04360977126095635,-0.2840068147632733
-0.9559399612634958,0.03418800624109326,-0.9405673436119424,-0.05068025147612719,-0.9286425571290469,0.08681329718150313,-0.2426510554425324
-1.5493430435719968,-0.000853361985605295,-0.9439716917289835,-0.06719358815471253,-0.9272238167814398,0.12280139480579054,-0.19267042026093253
-1.6151749361087426,0.02063710798581421,-0.9275408012562482,-0.08102638220203952,-0.9180144433235474,0.16430646932179854,-0.29176967439594503
-0.8601804370240603,-0.013771684492644497,-0.9133431442438209,-0.07573208303974724,-0.9162399974830057,0.11772249813071901,-0.26351864089767335
-1.505549893725636,-0.022017898936849516,-0.939060026762772,-0.08056351971976354,-0.9304103772201833,0.08728568134871668,-0.33766697134181867
-0.3188922244931509,0.051287858113032214,-0.9471650616627212,-0.04297755305350023,-0.9305029053007525,0.2423344638998158,-0.3855254234363165
-0.641416852861632,-0.012455158997429164,-0.9673669554086081,-0.08519452135365616,-0.9481779902357361,0.06944688336025207,-0.4376164447197008
-1.1609787283949229,143.19606512653104,-0.9532779222149829,-1.4160726848942886,-0.9304537341216245,-0.2657871922006312,-0.27362383397311096
-2.8269554110549433,0.005468150544508127,-1.003567229936897,-0.05730088195357988,-0.9940884715124724,0.2989155374445926,-0.2729737383778811
-1.0291820984068245,0.003995732869635239,-0.9505837415486137,-0.060967366028569524,-0.9482773326624598,0.15533951013600697,-0.47024434013229727
-0.7896815164118961,-0.01619792171273233,-0.9474878621752462,-0.031491297656449806,-0.9374804655231954,0.2541747821183842,-0.4253342454842493
-1.4492205083365226,0.027867719907825956,-0.9386601294497056,-0.061049457234056366,-0.9083359526671366,0.10578148455930104,-0.33648310352420724
-0.6272400901132985,-0.02323391203485049,-0.9540267294765734,-0.060646893986116585,-0.9282523037385008,-0.012604025246035868,-0.16242012317184595
-1.1750845743016556,0.038317975663857445,-0.9473597911259475,-0.04464437425037805,-0.9465984049146748,0.058161334765638714,-0.32393533694616383
-1.7016580673040549,0.029626313341968163,-0.9199992622344397,-0.04838188872768527,-0.9124343996252708,0.1782180427736122,-0.15464658539370948
-0.5261060447046851,0.0066077660257464884,-0.9431874228927728,-0.03877846448809057,-0.9199874443125495,0.1021414371104072,-0.29180280236513306
-0.3812310014955319,0.030690339411346603,-0.9490903950924959,-0.04499724077797655,-0.9322684205784032,0.30426167275753685,-0.22087412002226683
-1.457737162692347,0.04460172505051432,-0.3774594824912287,-0.04886627453541565,-0.9221956202677364,0.04007685799656157,-0.2221669430097666
-1.269319322694903,0.030636385521872474,-0.8973109840992288,-0.055696821248841226,-0.9024621136802634,0.1356899980202128,-0.18581761186424064
